,0.42,0.48,0.54,0.6,0.66,0.72,0.78,0.84,0.9,0.95,1.01,1.07,1.13,1.19,1.25,1.31,1.37,1.43,1.49,1.55,1.61,1.67,1.73,1.79,1.85,1.9,1.96,2.02,2.08,2.1,2.14,2.2,2.26,2.32,2.38,2.44,2.5,2.56,2.62,2.68,2.74,2.8,2.86,2.91,2.97,3.03,3.09,3.15,3.21,3.27,3.33,3.39,3.45,3.51,3.57,3.63,3.69,3.75,3.81,3.86,3.92,3.98,4.04,4.1,4.16,4.22,4.28,4.34,4.4,4.46,4.52,4.58,4.64,4.7,4.76,4.82,4.87,4.93,4.99,5.05,5.11,5.17,5.23,5.29,5.35,5.41,5.47,5.53,5.59,5.65,5.71,5.77,5.82,5.88,5.94,6.0,6.06,6.12,6.18,6.24,6.3,sa_avg,da5_75,da5_95,fiv3,fiv3_sa_avg,sa_ratio,sat1_col
0,0.575990472256916,0.634012145169277,0.984589138205414,0.651638103410004,0.552142348813893,0.513674307945323,0.648065520780143,0.871627012608705,0.826833241658226,0.756915228104113,0.653315928335392,0.598437164679582,0.565537466467475,0.55420001348866,0.504623950255568,0.430518967752334,0.367434080125191,0.343164821244083,0.355635706399838,0.369042252455989,0.359567894963714,0.324615261967126,0.273443879613557,0.218707296676902,0.171790958589653,0.144292747524639,0.127163201091354,0.123641501523493,0.126812920481607,0.128259051903428,0.130745964641044,0.132078652005745,0.129639179296133,0.123632362228592,0.114896235647854,0.114285564455603,0.114041841643192,0.111906694881266,0.108261506739781,0.103481803549604,0.0979233976244679,0.0919039498715298,0.0856969527763837,0.0805538999794563,0.0745804605177461,0.0689527899828431,0.0637624445122585,0.0590604952125839,0.0548653197906217,0.0511696533548258,0.0479477154438979,0.045161590313307,0.0427658565682232,0.0407118880342206,0.0389513671281201,0.0374379034908129,0.0361288985821278,0.034986284217411,0.0339768643655651,0.0332167610036908,0.0323810547424355,0.0316098725051496,0.0308868495153471,0.0301990312268021,0.029536332818128,0.0288911635947152,0.0282579221187248,0.0276326354602906,0.0270126424192275,0.0263963200792901,0.0257828513014718,0.0251720581268307,0.0245642171712049,0.0239598201516182,0.0233596360379797,0.0227645587557735,0.022273279169598,0.0216900628390805,0.021114670980238,0.0205479775342677,0.0199908357499855,0.019443994633079,0.0189081097028522,0.0183837471335691,0.0178713796235603,0.017371466119332,0.0168842597713515,0.0164099715708469,0.0159488246191459,0.0155008052671893,0.0150660221511755,0.0146443642846399,0.0143029519755244,0.0139051669515861,0.0135201354568688,0.0131476634190514,0.0127875808761896,0.0124395793224118,0.0121033806955614,0.0117786960864107,0.0114652230266832,0.0692002855732504,6.08,9.22,72.1377969574006,1.06263956299361,1.8534468585055512,0.932766727
1,0.896210587016681,1.30441611999149,1.54318047020991,1.11311474618175,0.689017374353143,0.55054225073686,0.588670009569459,0.768486259176177,0.768594602770486,0.676051705962207,0.605441484081558,0.588900307906274,0.577568620418161,0.553523444572965,0.50760663574769,0.449136623109658,0.40257413382967,0.381943443924195,0.377152543153998,0.369098138982651,0.347096372941973,0.325744543774361,0.293754748621837,0.262305043004684,0.225188702242031,0.19388376956693,0.159627226697438,0.131613042995655,0.111089580848321,0.105908306720389,0.101310378194559,0.099458567099115,0.0991040297044765,0.0986650214057174,0.0999394572914039,0.100861599768681,0.101425696915203,0.0990797639177928,0.0945819283178929,0.0885061645827168,0.0812244743597292,0.0743477217055252,0.0705020165030224,0.067166192202132,0.0631048142654359,0.0590689223431973,0.0551319397859671,0.0513469218088956,0.0477502101975328,0.0443641998187943,0.0412006428537583,0.038262743384964,0.0362732945614301,0.0352857147176521,0.0342694594940975,0.0332375976976743,0.0322005360442447,0.0311670258570924,0.0301439918486273,0.0293033630574691,0.0283127694574463,0.027345084425549,0.0264029171808995,0.0254880131199166,0.0246015790486603,0.023744530405708,0.0229171003819124,0.0221195032700568,0.0213515232237084,0.0206128028514425,0.0199028517815113,0.0192210540777916,0.0185666985202472,0.0179390034123309,0.0173371599594674,0.0167603457666536,0.0162980903354328,0.0157648135651654,0.0152540107937322,0.0147648400493805,0.0142963871053509,0.0138478582991026,0.0134183433691546,0.0130070579145883,0.0126132225585954,0.0122360262794865,0.0118747266381861,0.0115286073538642,0.0111970042029476,0.0108792146366005,0.0105745985728346,0.0102825417523641,0.0100483294884744,0.009777787334128,0.009518201849671,0.0092690546252552,0.0090298509322517,0.0088001189969492,0.0085794092915252,0.0083672937391708,0.0081633649283833,0.0602317242484324,4.97,8.39,67.4613302954317,1.1417225996521254,1.7583475824726251,0.760412272
2,1.08261691568834,0.968053298584741,1.00042054760834,0.910549805902878,0.576287997551801,0.552971521916307,0.563723368173103,0.494188792024207,0.540343688812438,0.512060703203703,0.44739036509844,0.392447233481023,0.306896691764694,0.25892212160325,0.244133048152152,0.230205814405753,0.219097768867506,0.210739442022853,0.203715134744119,0.196444039153327,0.187932270230301,0.177914100952992,0.184911676075765,0.19569637475012,0.195301116571279,0.182261106818307,0.177721332294493,0.172669979085334,0.164990137119859,0.162001999322873,0.155558603621978,0.146707221711898,0.141445560899532,0.135885816742262,0.130160368121568,0.124351649555422,0.118524221023886,0.116036083089789,0.120293265711076,0.121543226848546,0.119166480800766,0.112473808533904,0.101860416492732,0.0906433152955566,0.0898184152035185,0.0928142555911934,0.0940880888625771,0.0940267420018937,0.0928454856524408,0.0905711328007984,0.0873436717116758,0.08336287042955,0.0788563812520526,0.0740265471122466,0.0690345741888546,0.0640193951710483,0.0596664861423522,0.0559239765432758,0.052163766466663,0.0490594977261032,0.0490584629058253,0.0510919549245383,0.0523909828432682,0.053034281920443,0.0531021508308174,0.0526826296341484,0.0532440075542331,0.0535404184227529,0.0533686327821014,0.0527763686403447,0.0518100365950598,0.050553678441778,0.0491239672274348,0.0476155899365038,0.046112215722957,0.0447041740582246,0.0436543805762808,0.0430835352304996,0.0426887011512186,0.0423759945742819,0.0420184943432835,0.0416136098605202,0.0411680695783172,0.0406893377333244,0.0401841966350192,0.0396585240155396,0.039118184809517,0.0385716006660353,0.0380392942326791,0.0375426786019389,0.0370557993495081,0.0365614960849849,0.0361388576090752,0.0356171371884887,0.035078930444676,0.0345253633832331,0.0339584476588408,0.0333793582134651,0.032788897573451,0.0321889462487701,0.0315842550167468,0.0978712966189383,2.62,8.52,79.9973470118112,0.8332037869475062,1.6552554724356765,0.875986354
3,0.849378499682933,0.859986405681469,0.755665385441535,0.743254944825129,0.749673964136863,0.804409543025991,0.839646971876597,0.864842283777359,0.846432200249165,0.796519728874059,0.712617627022947,0.622013138677612,0.54352640290159,0.482020412922125,0.41341765644404,0.358336781661963,0.313347323567904,0.272163736371545,0.234647994948869,0.201418234570776,0.173806825244573,0.152693374832079,0.157270771979099,0.177471786972798,0.192548950128921,0.20038436253952,0.201175353645554,0.191994945213588,0.175653796039057,0.169199321846142,0.154799218990011,0.130774265827457,0.108639979460556,0.0982339799245136,0.0906170886923088,0.0832154222268519,0.0763385866301461,0.0700973529360501,0.0648530134875985,0.062190106213008,0.0612525050101205,0.0618393275715341,0.0634504634961308,0.0651145660455913,0.0669620051798529,0.0681694550886154,0.0683894995888505,0.067483045608471,0.0654854611582641,0.0625633573051516,0.0589307381012141,0.054800793928528,0.0504357958011252,0.0461022112454702,0.0420294466911829,0.0384119697605327,0.0353702625747216,0.0329374039945913,0.0310669539094839,0.0308284931193625,0.0307949479735066,0.0307073461032895,0.0305653633676121,0.0303699848559165,0.030123212752727,0.0298278129355681,0.0294871009335287,0.029104762867893,0.028684706672947,0.0282309407994459,0.0277474770599919,0.02723825457146,0.0267070817336099,0.0261576483075912,0.0255933789068324,0.0250174571678269,0.0245307777792491,0.0239410317991063,0.0233474473117076,0.0227524673971801,0.0221580798269411,0.0215661002406547,0.0209782002438658,0.0203960331500753,0.0198206593355097,0.0192532870278295,0.0186949366785838,0.0181462798062597,0.0176082221626338,0.0170811028613483,0.0165656000867886,0.0160619129428523,0.015651453438606,0.0151702798621682,0.0147015138678407,0.0142453326111689,0.0138017635422578,0.0133707065279385,0.0129521040832452,0.0125459579925299,0.0121520349775178,0.0687964860460469,1.48,9.35,74.235966171523,1.09996559574704,2.459418083256365,0.66238965
4,0.367454765486413,0.443266121830118,0.451825087598336,0.409127798741412,0.356187061945141,0.328961654015749,0.36127884468019,0.344421445065712,0.317797658021499,0.313160242397655,0.399695311220445,0.463875919855913,0.490531362789064,0.481536466089682,0.438090123189629,0.3906052052313,0.358054992657384,0.317647550524801,0.274094917472863,0.232185657163688,0.206350591161997,0.203212861754048,0.18071298187968,0.167004253712704,0.152521275892111,0.138271539590487,0.120556274618908,0.102869224967323,0.109279067198671,0.109879753421882,0.108630317595643,0.110558872634861,0.108214942290107,0.102800019070272,0.0957096895288197,0.0886136375934649,0.0827144892749312,0.0784719500022204,0.0752752754794086,0.0723647048694546,0.0697787191601324,0.0702728748986915,0.0704929097834814,0.0702742076961916,0.0693984605176017,0.0679564709019711,0.0660862994082752,0.0637870323009581,0.0610163412223708,0.0578068661234694,0.0542284011787981,0.0541339367075833,0.0538502636715612,0.0532809976429045,0.052445462489471,0.0514767214456268,0.0504993216588364,0.0494323754394157,0.0482918904146011,0.047308207017101,0.0465282016793223,0.0459895961791305,0.0454483502013643,0.0449239332343647,0.0444320881909942,0.0439848466519363,0.0435902880814273,0.0432530778387491,0.0429747540066172,0.04275423357637,0.0425882454691536,0.0424717795605611,0.0423985964432843,0.0423616122021383,0.0423533341062349,0.0423660328716845,0.0423871982243624,0.0424192277431898,0.0424523804910386,0.0424812580884652,0.042502701383696,0.0425182118476277,0.0425281397175235,0.0425225423053433,0.0424943013043445,0.0424396382358836,0.0423567315305408,0.0422442995035365,0.042100288678222,0.0419228169265103,0.0417107289926789,0.0414634305028613,0.0412306371948908,0.0409205182487336,0.0405795668128995,0.0402171051642621,0.0398599798731462,0.0394844560863837,0.0390852339603172,0.0386636132540054,0.0382245254547466,0.0844270747043598,6.36,11.66,73.9825427987462,0.8932612713212292,1.301475312352707,1.025093229
5,0.927858837635232,1.45401182596885,1.29348326185922,0.661148930748067,0.484587016346433,0.398756776075296,0.340990761589287,0.365640518307855,0.384884689580671,0.378556083754094,0.419433655024821,0.485797245084749,0.531343782377078,0.562071881892038,0.559927144483892,0.544241800877978,0.528044052892763,0.505792169682976,0.477972593758566,0.445193561325189,0.40970637838736,0.373251128315187,0.337071922223257,0.319239550010136,0.29727839098583,0.270994331829261,0.255268984022886,0.235276476817322,0.212466710395559,0.204974027753322,0.198779655824799,0.187636214375578,0.175198291499039,0.162452824275312,0.150126274528092,0.138677384429134,0.128347677160691,0.125693000261307,0.123086719861141,0.117473235935412,0.109781036805204,0.108136595907686,0.105997669082353,0.102706842877423,0.0973008714810948,0.0906025627008017,0.0880428785769376,0.0860046304618625,0.0831515741475928,0.0795583865228088,0.0753135276456225,0.0707681589801706,0.0687736840195377,0.0679674535409827,0.067220910038755,0.0662525251134016,0.0657399754685248,0.0649589461836645,0.0637848293549462,0.062532317545454,0.0607572207470936,0.0587959508528244,0.0566588144859935,0.054347594827919,0.0519457793839119,0.0494242975834503,0.0467825258114795,0.0440243180139546,0.0439332281724848,0.0439755023171612,0.0438678326004367,0.0436221428111369,0.0432507128980593,0.0427621837919759,0.0421648570975664,0.0414698100430016,0.0408260499838518,0.0399909346183825,0.0391068417742234,0.0381839071350178,0.0372221175733663,0.0362235532469403,0.0351928902943915,0.0341360952142666,0.0330599083587178,0.0326951341340515,0.0322769906325095,0.0316658691352046,0.0314252190076432,0.0314562846440599,0.031353992319356,0.0310825900688133,0.0306965946837712,0.0300429841481461,0.0298773894729168,0.0297152547255308,0.0294092016873531,0.028974462152609,0.0284361088997527,0.0278502063640819,0.0272203561136445,0.1036167474669886,7.64,9.65,88.7092528471998,0.8727100120734319,1.97819399628062,0.894122833
6,0.701001092878091,0.813675860677721,0.756492198003726,1.02332036546802,0.984276733689229,0.835498745286045,0.558629634065897,0.624442085171313,0.651932296251819,0.637707684631031,0.619294429267457,0.492668843813008,0.390062888509059,0.430384015859649,0.421389851838806,0.40103378850658,0.404359295866469,0.448169831049938,0.472591957179833,0.607133751506633,0.62588844088663,0.578871076045561,0.462556591924091,0.372231436771893,0.331376875446922,0.3074269666718,0.293234068631341,0.287593646320626,0.274089551398183,0.269757110462433,0.260992464475238,0.248250071144798,0.226437575292209,0.211628224955375,0.204324053881023,0.221709129140055,0.225855803859268,0.2329855530884,0.220524724650843,0.199815180956266,0.177122828226462,0.155735758663035,0.13997568504596,0.130332609476676,0.120342411957806,0.118937199367388,0.12355502692145,0.132771470793777,0.14355926424518,0.152239865082784,0.155849230152898,0.152944062457547,0.143925160087309,0.130441127607016,0.119723861059454,0.115544436193101,0.109133496712609,0.10181964955907,0.0946250996465249,0.0938916423812863,0.0997450023441666,0.106662618368323,0.113829528437241,0.120420328559414,0.125607594631294,0.128850441021893,0.130139087264017,0.129904849984765,0.129272177377282,0.128674720836096,0.129392198887371,0.13128329044619,0.130550380007807,0.127137512538387,0.122901362299878,0.121812823597539,0.120220987736845,0.118411260847251,0.117110305240637,0.116025104800132,0.114440874079495,0.111690478363128,0.107572761120538,0.102470242412073,0.0969773661935495,0.0915800156669303,0.0864791599602659,0.081602852265662,0.076789915581928,0.0719993194598366,0.0673763157645588,0.0631891468270605,0.0601912640730308,0.0586917552752646,0.0584816595544094,0.0582741180453923,0.0578002438019009,0.0568365090324829,0.0555839962915878,0.0573955676831839,0.0587863936466976,0.1792782347531954,22.42,50.32,119.037104795021,0.6768396321895803,1.5046841064326404,0.39682136
7,0.748390193431914,0.653682160947677,0.452286936629225,0.434606868502904,0.421490005970143,0.339074613556613,0.363170882234392,0.310494451304008,0.255048903928417,0.233957490004211,0.246141176340206,0.244366112880095,0.230006021849661,0.222430609383907,0.261044528934716,0.286765272678112,0.307076421105465,0.31764712582969,0.321007860750857,0.318347980413919,0.294957358919447,0.288471775397153,0.296464399921697,0.295751485435907,0.287018959175371,0.275313949989221,0.258351533108509,0.240119439842793,0.225176732942565,0.221548253202734,0.213797406873551,0.200748611631772,0.186523176799311,0.171813524907148,0.157184880641992,0.145028983862545,0.150698303937518,0.155361368345123,0.157721566645409,0.158045929284364,0.158113796218893,0.158832266801796,0.157825907060283,0.157471158917077,0.156786589998091,0.154966524711252,0.151644258698508,0.14702496853702,0.141610778450117,0.135542425150361,0.128947029225022,0.122634428194355,0.116420551581148,0.110072645894762,0.104119278007022,0.0981226311106716,0.0922680124960744,0.0868894850598774,0.0818399398950928,0.0777582046086396,0.0730586139131144,0.0686324643540001,0.06453208154804,0.060791779085807,0.0574190367328058,0.0544079671219456,0.052775066536016,0.0507910512821444,0.0483130283633751,0.0462954117261258,0.0454737741198397,0.0449891943950201,0.0450658836452093,0.0451531077501444,0.0452260703394362,0.0453509966417306,0.0454675916770219,0.0455206957747418,0.0454700284857648,0.0454458776055903,0.0454310141622607,0.045366477170381,0.0451981568270406,0.0449090699893925,0.0444820090238972,0.0439234515295885,0.0432446472742462,0.0424359341352474,0.0415077611973259,0.0404881591455894,0.0394413643599466,0.0384955608657471,0.0378808938720854,0.0372865418228852,0.0366550705823319,0.0360492418882014,0.0355084097379986,0.0350090463701001,0.0346146524753759,0.0341826910926256,0.0337183435561931,0.1104627506959832,4.49,8.7,89.6041742171651,0.8268817004573068,2.0056376634371667,1.129935401
8,1.50704955132991,1.39094374333499,0.825698308229182,0.750563573914572,1.03673829547042,1.07000225858781,0.709283442717557,0.496237216984149,0.398540770387416,0.33827959485129,0.291650476121511,0.254357138582957,0.232781174652789,0.255573966014825,0.250003371625092,0.209897327350072,0.197707215138448,0.201910529486182,0.204309378745938,0.246463401195768,0.269674719179539,0.261953742352431,0.238910825449436,0.205866218482121,0.194047613822048,0.176756692042022,0.169944366299027,0.177522537122821,0.181172247611399,0.181577685871211,0.181277404657598,0.17837007703929,0.173055636186017,0.16594102908467,0.157560125123033,0.148335385991338,0.138602773755003,0.128641616578116,0.118685478122249,0.108922406466378,0.099498570590222,0.0905208149210238,0.0820649102207598,0.0754527438681919,0.0686864951308776,0.0656558323701191,0.0640521472473768,0.0618965918162335,0.0592049707622808,0.0576280508877124,0.0559532598044651,0.0539342701672148,0.0516618350521659,0.0492266772564636,0.0467095358491518,0.0441774357483807,0.0416837545718056,0.0392695471961208,0.03972609164482,0.0416719921951468,0.0435258435560184,0.0447720625900298,0.0453896926938326,0.0462278778452263,0.0472126505615915,0.0478187763725432,0.0481003418051499,0.0485687981746223,0.0496955050324452,0.0505694863591218,0.0512746469155943,0.051803950295117,0.052119384404524,0.052215536134784,0.0521019817172611,0.0517969281342413,0.0514165340764907,0.0508482338143685,0.050248188789595,0.0496244761733139,0.0489018569474686,0.0480657917512481,0.0471239345937927,0.0461112289762781,0.0451464729717825,0.0444220456236792,0.0437170708669426,0.0429520681550505,0.0421225174099584,0.0412154223323921,0.0402300127555492,0.0391739905601651,0.0382475684129044,0.0370890786755064,0.0358885341008559,0.0346555186579491,0.0333994205792827,0.0324882529426216,0.0320713061103983,0.0316322187845799,0.0311723424398513,0.0950668653420431,4.48,11.23,81.9934406415076,0.8791863351177166,1.909999716703697,1.001941982
