0.26,0.3,0.33,0.37,0.41,0.44,0.48,0.52,0.55,0.59,0.63,0.66,0.7,0.74,0.77,0.81,0.85,0.89,0.92,0.96,1,1.03,1.07,1.11,1.14,1.18,1.22,1.25,1.29,1.3,1.33,1.36,1.4,1.44,1.47,1.51,1.55,1.58,1.62,1.66,1.69,1.73,1.77,1.8,1.84,1.88,1.91,1.95,1.99,2.02,2.06,2.1,2.14,2.17,2.21,2.25,2.28,2.32,2.36,2.39,2.43,2.47,2.5,2.54,2.58,2.61,2.65,2.69,2.72,2.76,2.8,2.83,2.87,2.91,2.94,2.98,3.02,3.05,3.09,3.13,3.16,3.2,3.24,3.27,3.31,3.35,3.39,3.42,3.46,3.5,3.53,3.57,3.61,3.64,3.68,3.72,3.75,3.79,3.83,3.86,3.9,sa_avg,da5_75,da5_95,fiv3,fiv3_sa_avg,sa_ratio,sat1_col
0.654527583,0.545947356,0.499934949,0.403529839,0.569590976,0.60025536,0.634012145,0.992002162,0.937328673,0.707387868,0.617218452,0.552142349,0.537026655,0.517102084,0.592878596,0.79556846,0.883521194,0.84307588,0.816948078,0.733948715,0.663811857,0.634299652,0.598437165,0.572048516,0.56363959,0.557314158,0.53651514,0.50462395,0.452572342,0.441803803,0.4075134,0.376091913,0.349175228,0.343546189,0.349544386,0.361669237,0.369042252,0.367733086,0.355352802,0.33189287,0.308747365,0.27344388,0.236586931,0.210082454,0.178684442,0.153837791,0.140263925,0.128907004,0.12411654,0.123641502,0.125428307,0.128259052,0.130745965,0.131852136,0.131941552,0.130310725,0.127997705,0.123632362,0.118059307,0.113235846,0.114116438,0.114423689,0.114041842,0.112804995,0.110840615,0.108957804,0.105990553,0.102600181,0.099841993,0.095954009,0.09190395,0.088808001,0.084661746,0.0805539,0.077531437,0.073615473,0.069862253,0.067170675,0.063762445,0.060571852,0.058326092,0.055529414,0.052956323,0.051169653,0.048971176,0.046972717,0.04516159,0.04391794,0.042401115,0.041032513,0.040094828,0.038951367,0.037917625,0.037206634,0.03633455,0.03553895,0.034986284,0.034300397,0.033664933,0.033216761,0.03265155,0.170767449,6.08,9.22,70.9988844,0.423816076,2.587166377,2.13
0.730026079,0.827602569,0.724966922,0.579944929,0.792749791,1.070260486,1.30441612,1.538291911,1.505292936,1.205043241,0.838040333,0.689017374,0.557545553,0.554643537,0.571668577,0.688707587,0.782820135,0.780951022,0.734378194,0.658721438,0.611807488,0.597075787,0.588900308,0.582127698,0.574794938,0.558948154,0.533283682,0.507606636,0.468570618,0.458737815,0.431124581,0.408605244,0.389155398,0.380576413,0.378237293,0.375618251,0.369098139,0.360016144,0.344491003,0.330460926,0.315164586,0.293754749,0.27369783,0.256358398,0.231527255,0.206243515,0.187842016,0.164960403,0.144724471,0.131613043,0.117085737,0.105908307,0.101310378,0.100053149,0.099354965,0.099147635,0.098975134,0.098665021,0.099900264,0.099824011,0.100464033,0.101537237,0.101425697,0.100141358,0.097780891,0.095449479,0.091725257,0.087359916,0.083745189,0.07863789,0.074347722,0.072453289,0.069841734,0.067166192,0.065137836,0.0624282,0.059736405,0.057742647,0.05513194,0.052589159,0.050733605,0.048335482,0.046029918,0.0443642,0.042230103,0.040196307,0.038262743,0.036877819,0.036111269,0.035452632,0.034949454,0.034269459,0.033582618,0.033064823,0.032373373,0.031682833,0.031167026,0.030483492,0.029806226,0.029303363,0.028640609,0.167650794,4.97,8.39,85.64783852,0.520764996,2.736269859,2.42
0.685136938,0.702084556,0.891422395,0.94678534,0.850194315,0.739754811,0.850180879,0.868406836,1.00206855,1.177702474,1.024411217,0.855987833,0.644670579,0.554806217,0.493612354,0.412791613,0.350300557,0.375822168,0.373314617,0.350793069,0.314741701,0.284911522,0.249410633,0.223100763,0.208642248,0.19780864,0.192270677,0.18769729,0.185583226,0.186143327,0.187621081,0.195608344,0.211977221,0.231063278,0.244488432,0.258348771,0.265658175,0.266587509,0.265408734,0.262921266,0.260074916,0.25873144,0.256643103,0.254361324,0.2535567,0.253835886,0.25364403,0.252476009,0.24991592,0.247026247,0.241958553,0.235642425,0.231694333,0.227628824,0.220716863,0.212765679,0.206302278,0.196882299,0.186270699,0.177720544,0.167289213,0.159773178,0.156374525,0.151705263,0.146917995,0.143273925,0.138372594,0.133452451,0.12976752,0.124881841,0.120047737,0.116467454,0.111765509,0.107157025,0.103768086,0.099345795,0.095039656,0.091889607,0.087798602,0.083835076,0.080947507,0.077211628,0.073606765,0.070988783,0.067611676,0.06436302,0.061240934,0.058981052,0.056074766,0.054777272,0.053844615,0.05261966,0.051416401,0.050528342,0.049363622,0.048221254,0.047379204,0.046276033,0.045195448,0.044399647,0.043358249,0.186269399,3.15,6.26,104.5578647,0.572197801,0.999323171,0.63
0.892941949,0.959936637,1.09808349,0.890052374,0.861089159,0.870705405,0.910596211,0.947217801,0.910966981,0.824203054,0.944931965,0.981287471,1.066393277,0.884824233,0.701713916,0.514120193,0.454363534,0.483777179,0.513065799,0.532321058,0.527128456,0.507313722,0.467881897,0.423016794,0.388885679,0.345404834,0.307656285,0.285286678,0.264416918,0.260639463,0.256186431,0.255260376,0.255683736,0.253402208,0.248170178,0.236743071,0.223396116,0.21256235,0.195308332,0.176709111,0.171109237,0.167492833,0.161890871,0.156916623,0.149867366,0.143057688,0.138433662,0.133067713,0.12848723,0.12536537,0.121372672,0.117392753,0.113309133,0.110202614,0.106405365,0.10319697,0.100902875,0.098165899,0.095729695,0.093875487,0.091203354,0.088268799,0.086625319,0.084324893,0.083414713,0.083064173,0.082488785,0.081787305,0.081173543,0.080225648,0.07911386,0.078164681,0.076741756,0.075140234,0.073824932,0.071925867,0.069871404,0.068238392,0.065959089,0.063615611,0.061897482,0.060147402,0.059042165,0.058171044,0.057028453,0.056316742,0.055543175,0.054923959,0.054050242,0.053127281,0.052406473,0.051412467,0.050387011,0.049601777,0.048539465,0.047466623,0.046658261,0.045577508,0.044494878,0.043682658,0.042601286,0.159729392,2.94,5.56,70.35745963,0.449010301,1.631756432,1.33
1.296669762,1.363284207,1.348280647,1.028503066,1.053261243,1.099230622,0.968053299,1.00398626,1.027320367,0.958117417,0.741914541,0.576287998,0.531953162,0.566579701,0.568289719,0.536744992,0.486594103,0.537095448,0.536893094,0.499872837,0.45221361,0.433754333,0.392447233,0.337532589,0.295156466,0.265434341,0.251608032,0.244133048,0.23459094,0.232359201,0.226153174,0.220732706,0.214646288,0.209522896,0.206014199,0.201384038,0.196444039,0.192375858,0.186364848,0.179681535,0.174277022,0.184911676,0.192555591,0.196805753,0.196588339,0.188736201,0.179095459,0.178233356,0.175588072,0.172669979,0.167782994,0.162001999,0.155558604,0.150424543,0.145859474,0.142348155,0.139617483,0.135885817,0.132081619,0.129196421,0.125322793,0.121436372,0.118524221,0.114973117,0.117865558,0.119813177,0.121295759,0.121432185,0.120432654,0.11740696,0.112473809,0.107610055,0.099768171,0.090643315,0.087635192,0.090446181,0.092441623,0.093415297,0.094088089,0.094172132,0.093908334,0.093120632,0.091837616,0.090571133,0.088514263,0.086089267,0.08336287,0.081161541,0.078069304,0.074847154,0.072372689,0.069034574,0.065684515,0.063193627,0.060291674,0.057797124,0.055923977,0.053417153,0.050915537,0.049059498,0.048209259,0.186093984,2.62,8.52,75.95790302,0.416075004,1.248612102,1.28
0.657150428,0.659300439,0.84252254,0.919055521,0.861780533,0.836297489,0.859986406,0.785019702,0.762470342,0.749713897,0.730494558,0.749673964,0.790584261,0.815943406,0.833586262,0.855936547,0.865391244,0.853096072,0.829411214,0.783922357,0.727646443,0.682135986,0.622013139,0.565679283,0.534130854,0.493022247,0.447968439,0.413417656,0.373960196,0.3661322,0.342924447,0.320577898,0.292283452,0.265650603,0.246724068,0.223042124,0.201418235,0.186820887,0.169836478,0.155774643,0.149208746,0.157270772,0.170722361,0.180483468,0.190480799,0.197872871,0.201241825,0.201774947,0.197726471,0.191994945,0.181626417,0.169199322,0.154799219,0.143008413,0.126651521,0.111954261,0.103202229,0.09823398,0.093152835,0.089357821,0.084418616,0.07969978,0.076338587,0.072107901,0.068153232,0.065459378,0.063306924,0.061915113,0.061378621,0.061298294,0.061839328,0.06255605,0.063773868,0.065114566,0.066090246,0.067219443,0.068030016,0.06836362,0.0683895,0.067912078,0.067222435,0.065888337,0.064126935,0.062563357,0.060207839,0.057598307,0.054800794,0.052630687,0.049704626,0.046812209,0.044705013,0.042029447,0.039557946,0.037863067,0.035834767,0.034078948,0.032937404,0.031633561,0.030825778,0.030828493,0.03081216,0.162261351,1.48,9.35,77.14973459,0.48467469,2.256435052,2.38
0.735478505,0.516858173,0.534776487,0.519144881,0.389857858,0.352792326,0.443266122,0.440916166,0.443872836,0.415473258,0.383107242,0.356187062,0.335433142,0.318663125,0.357056598,0.374102149,0.332400119,0.316808061,0.316937629,0.326782477,0.385618725,0.425366124,0.46387592,0.485258705,0.497675676,0.491958136,0.462155263,0.438090123,0.400755029,0.395155935,0.380761684,0.364106241,0.338592881,0.310454127,0.288617603,0.259791736,0.232185657,0.212553096,0.207706913,0.205386721,0.197291933,0.180712982,0.170128398,0.164944191,0.155144208,0.14413669,0.135312643,0.123517675,0.111682431,0.102869225,0.107504108,0.109879753,0.108630318,0.109758764,0.110476691,0.108861788,0.106685241,0.102800019,0.098152038,0.094487225,0.089738857,0.085461492,0.082714489,0.079725246,0.077332636,0.075770561,0.073822526,0.071867949,0.070320755,0.069964449,0.070272875,0.070430864,0.070484346,0.070274208,0.069919715,0.069191187,0.068227174,0.06738043,0.066086299,0.064602628,0.063359042,0.061511052,0.059460513,0.057806866,0.055461711,0.054188457,0.054133937,0.054026215,0.053775721,0.05339591,0.053028635,0.052445462,0.05179918,0.051316524,0.050666867,0.049978733,0.049432375,0.048676912,0.047902349,0.047308207,0.046703289,0.142865122,6.36,11.66,66.29132722,0.47300038,2.765937054,1.76
0.765931988,0.943019817,1.052320961,0.860400031,0.830202923,1.18275993,1.454011826,1.48887453,1.187621608,0.725039523,0.562931407,0.484587016,0.432600042,0.380158126,0.351296887,0.33547519,0.368869277,0.383982013,0.376854042,0.384867829,0.406670929,0.443591772,0.485797245,0.521109585,0.536612655,0.558906705,0.56533528,0.559927144,0.548332855,0.546342685,0.539600902,0.531217366,0.517578985,0.501558284,0.487882049,0.467494764,0.445193561,0.427656615,0.403664333,0.379344558,0.361091813,0.337071922,0.319770499,0.318453385,0.30364828,0.275115517,0.268731837,0.258248886,0.245675217,0.235276477,0.220299092,0.204974028,0.198779656,0.193438113,0.185623375,0.177316412,0.170942357,0.162452824,0.154155396,0.148148179,0.14051197,0.133364883,0.128347677,0.12571326,0.125220845,0.123756517,0.120595516,0.116311975,0.11252217,0.108275591,0.108136596,0.107337348,0.105439866,0.102706843,0.10018242,0.096267263,0.091798014,0.088914766,0.088042879,0.086778106,0.085583731,0.083680601,0.081442391,0.079558387,0.076794267,0.073773497,0.070768159,0.069831048,0.068407897,0.068070217,0.067741261,0.06722091,0.066600587,0.066099366,0.065831618,0.065399535,0.064958946,0.064218232,0.063311774,0.062532318,0.061376616,0.218080559,7.64,9.65,113.0224486,0.528297741,2.505233334,1.71
0.694313418,0.766845476,0.777252321,0.699324492,0.822819235,0.852826842,0.915659865,0.791665884,0.663232761,0.632768742,0.69291166,0.721287854,0.712938056,0.713207948,0.687876734,0.622869095,0.583335864,0.59639264,0.550679893,0.485267508,0.344744057,0.262235759,0.266022893,0.235492699,0.242521583,0.245554643,0.23975511,0.239907891,0.234501278,0.231908541,0.221561086,0.212733228,0.217781058,0.248475566,0.263290822,0.282148836,0.293318131,0.306630289,0.299486374,0.296561857,0.282770965,0.275456183,0.26156649,0.244721159,0.223219477,0.208210912,0.208487138,0.203651633,0.203633567,0.214332221,0.222836558,0.216149856,0.20697801,0.201683209,0.192870271,0.183669935,0.178796407,0.175887175,0.177866485,0.178071654,0.176636196,0.176540386,0.177520013,0.178942599,0.183387545,0.188564411,0.197642773,0.207325999,0.211657245,0.212450043,0.208220664,0.203581837,0.198674394,0.197500626,0.199032284,0.20286103,0.207184135,0.210172568,0.213454305,0.215590534,0.216226737,0.215582488,0.212952263,0.209409981,0.202086613,0.191409727,0.177678139,0.166093891,0.150485646,0.136616142,0.128369334,0.12060276,0.116015229,0.11444827,0.113509635,0.112554096,0.111221121,0.108286045,0.104100378,0.100363836,0.094995449,0.252835777,24.22,51.05,110.8412153,0.446882907,0.917229925,0.77
